id,subject,grade,difficulty,real_exam,total_ex,priority,title
EN_G12_GR_01,english,1-2,1,0,0,5.0,陈述句
EN_G12_GR_02,english,1-2,1,0,0,5.0,一般疑问句
EN_G12_GR_03,english,1-2,1,0,0,5.0,特殊疑问句: what
EN_G12_GR_04,english,1-2,1,0,0,5.0,祈使句
EN_G12_GR_05,english,1-2,2,0,0,5.0,一般过去时基础
EN_G12_GR_08,english,1-2,1,0,0,5.0,实义动词 look/like
EN_G12_GR_09,english,1-2,1,0,0,5.0,情态动词 can
EN_G12_GR_10,english,1-2,1,0,0,5.0,连词 and
EN_G12_DI_01,english,1-2,1,0,0,5.0,听懂并执行指令
EN_G12_DI_02,english,1-2,1,0,0,5.0,听懂对话主旨
EN_G12_DI_03,english,1-2,1,0,0,5.0,听懂故事关键信息
EN_G12_DI_04,english,1-2,1,0,0,5.0,简单对话表演
EN_G12_DI_05,english,1-2,1,0,0,5.0,听读简单儿歌
EN_G12_DI_06,english,1-2,1,0,0,5.0,听读韵文
EN_G12_SK_01,english,1-2,1,0,0,5.0,听懂问候语
EN_G12_SK_02,english,1-2,1,0,0,5.0,听懂教室用语
EN_G34_PH_01,english,3-4,1,0,0,5.0,辅音字母组合 sh 的发音
EN_G34_PH_02,english,3-4,1,0,0,5.0,正确朗读句子
EN_G34_PH_03,english,3-4,1,0,0,5.0,正确朗读短文
EN_G34_VO_01,english,3-4,1,0,0,5.0,学科词汇
EN_G34_VO_02,english,3-4,1,0,0,5.0,学习用品词汇
EN_G34_VO_03,english,3-4,1,0,0,5.0,房间词汇
EN_G34_VO_04,english,3-4,1,0,0,5.0,水果蔬菜词汇
EN_G34_VO_05,english,3-4,1,0,0,5.0,动物词汇扩展
EN_G34_VO_06,english,3-4,2,0,0,5.0,城市设施词汇
EN_G34_VO_07,english,3-4,1,0,0,5.0,运动项目词汇
EN_G34_VO_08,english,3-4,1,0,0,5.0,名词复数规则变化
EN_G34_VO_09,english,3-4,1,0,0,5.0,形容词性物主代词
EN_G34_VO_10,english,3-4,2,0,0,5.0,形容词比较级规则
EN_G34_VO_11,english,3-4,1,0,0,5.0,next to
EN_G34_GR_01,english,3-4,2,0,0,5.0,名词的单复数
EN_G34_GR_02,english,3-4,1,0,0,5.0,代词: 人称代词
EN_G34_GR_03,english,3-4,1,0,0,5.0,现在进行时: 结构与用法
EN_G34_GR_04,english,3-4,1,0,0,5.0,现在进行时: 标志词
EN_G34_GR_05,english,3-4,2,0,0,5.0,一般过去时: 规则变化
EN_G34_GR_06,english,3-4,1,0,0,5.0,一般将来时: will
EN_G34_GR_07,english,3-4,2,0,0,5.0,感叹句: What
EN_G34_GR_08,english,3-4,2,0,0,5.0,感叹句: How
EN_G34_GR_09,english,3-4,2,0,0,5.0,形容词最高级: -est
EN_G34_DI_01,english,3-4,2,0,0,5.0,阅读短文找主旨
EN_G34_DI_02,english,3-4,2,0,0,5.0,阅读应用文: 通知
EN_G34_DI_03,english,3-4,1,0,0,5.0,阅读应用文: 邀请函
EN_G34_SK_01,english,3-4,1,0,0,5.0,谈论日常活动
EN_G34_SK_02,english,3-4,1,0,0,5.0,谈论喜好
EN_G34_SK_03,english,3-4,2,0,0,5.0,谈论周末计划
EN_G34_SK_04,english,3-4,2,0,0,5.0,谈论过去的事
EN_G34_SK_05,english,3-4,1,0,0,5.0,介绍朋友
EN_G34_SK_06,english,3-4,1,0,0,5.0,角色扮演购物
EN_G34_SK_07,english,3-4,2,0,0,5.0,角色扮演问路
EN_G56_PH_01,english,5-6,2,0,0,5.0,48 个音标认读
EN_G56_PH_02,english,5-6,2,0,0,5.0,音标与拼写
EN_G56_PH_03,english,5-6,3,0,0,5.0,音节划分
EN_G56_VO_01,english,5-6,2,0,0,5.0,话题词汇: 旅行
EN_G56_VO_02,english,5-6,2,0,0,5.0,话题词汇: 健康
EN_G56_VO_03,english,5-6,2,0,0,5.0,话题词汇: 科技
EN_G56_VO_04,english,5-6,2,0,0,5.0,话题词汇: 节日
EN_G56_VO_05,english,5-6,2,0,0,5.0,话题词汇: 体育
EN_G56_VO_06,english,5-6,2,0,0,5.0,前缀 un-
EN_G56_VO_08,english,5-6,2,0,0,5.0,前缀 dis-
EN_G56_VO_09,english,5-6,2,0,0,5.0,后缀 -tion
EN_G56_VO_10,english,5-6,2,0,0,5.0,后缀 -ment
EN_G56_VO_11,english,5-6,2,0,0,5.0,后缀 -ness
EN_G56_VO_12,english,5-6,3,0,0,5.0,后缀 -able/-ible
EN_G56_VO_13,english,5-6,2,0,0,5.0,形容词搭配
EN_G56_VO_14,english,5-6,2,0,0,5.0,音乐话题词汇
EN_G56_VO_15,english,5-6,2,0,0,5.0,艺术话题词汇
EN_G56_VO_16,english,5-6,2,0,0,5.0,历史话题词汇
EN_G56_VO_17,english,5-6,2,0,0,5.0,地理话题词汇
EN_G56_VO_18,english,5-6,2,0,0,5.0,文学话题词汇
EN_G56_DI_03,english,5-6,3,0,0,5.0,阅读议论文
EN_G79_VO_04,english,7-9,3,0,0,5.0,一词多义理解
EN_G79_GR_07,english,7-9,3,0,0,5.0,动名词作宾语
EN_G79_DI_01,english,7-9,3,0,0,5.0,阅读较长文章
EN_G79_DI_02,english,7-9,3,0,0,5.0,理解文章结构
EN_G79_DI_04,english,7-9,4,0,0,5.0,评价文章内容
EN_G79_SK_04,english,7-9,4,0,0,5.0,做正式英语演讲
EN_G79_SK_05,english,7-9,3,0,0,5.0,讨论社会热点
EN_G79_SK_08,english,7-9,4,0,0,5.0,写完整议论文
EN_G79_CU_01,english,7-9,3,0,0,5.0,英美国家价值观
P_G79_MA_01,physics,7-9,1,0,0,5.0,物质三种状态
P_G79_MI_01,physics,7-9,1,0,0,5.0,参照物
P_G79_EN_01,physics,7-9,2,0,0,5.0,动能
P_G79_EM_01,physics,7-9,1,0,0,5.0,电荷
P_G79_EX_01,physics,7-9,2,0,0,5.0,控制变量法
H_G79_CA_13,history,7-9,1,0,0,5.0,孔子和老子的思想
H_G79_CA_18,history,7-9,1,0,0,5.0,东汉兴衰
H_G79_CA_22,history,7-9,1,0,0,5.0,民族交往交流交融
H_G79_CA_37,history,7-9,1,0,0,5.0,宋元文学艺术
H_G79_CA_46,history,7-9,1,0,0,5.0,明清社会危机
H_G79_CN_02,history,7-9,1,0,0,5.0,八国联军侵华
H_G79_CN_05,history,7-9,1,0,0,5.0,国共十年对峙
H_G79_CN_10,history,7-9,1,0,0,5.0,义和团运动
H_G79_CM_05,history,7-9,1,0,0,5.0,文化大革命
H_G79_CM_11,history,7-9,1,0,0,5.0,新世纪成就
H_G79_WO_03,history,7-9,1,0,0,5.0,日本大化改新
H_G79_WO_08,history,7-9,1,0,0,5.0,日本明治维新
H_G79_WO_12,history,7-9,1,0,0,5.0,第三次科技革命
G_G79_EM_10,geography,7-9,1,0,0,5.0,太空探索
G_G79_WC_08,geography,7-9,2,0,0,5.0,全球气候变化
G_G79_WO_05,geography,7-9,1,0,0,5.0,法国
G_G79_PO_01,geography,7-9,1,0,0,5.0,极地保护
ML_G12_SA_02,morality_law,1-2,1,0,0,5.0,校园安全
ML_G12_SA_03,morality_law,1-2,1,0,0,5.0,消防安全
ML_G12_SA_04,morality_law,1-2,1,0,0,5.0,防溺水
ML_G34_IA_01,morality_law,3-4,1,0,0,5.0,尊重他人
ML_G34_CO_01,morality_law,3-4,1,0,0,5.0,学会理财
ML_G34_HE_01,morality_law,3-4,1,0,0,5.0,健康的生活方式
ML_G34_SA_01,morality_law,3-4,1,0,0,5.0,用电安全
ML_G34_NW_01,morality_law,3-4,1,0,0,5.0,合理使用网络
ML_G34_LG_01,morality_law,3-4,1,0,0,5.0,法律是什么
ML_G56_NT_01,morality_law,5-6,1,0,0,5.0,爱我中华
ML_G56_SO_01,morality_law,5-6,1,0,0,5.0,社会生活
ML_G56_CU_01,morality_law,5-6,1,0,0,5.0,中华文化
ML_G56_LG_01,morality_law,5-6,2,0,0,5.0,宪法
ML_G56_PS_01,morality_law,5-6,1,0,0,5.0,青春期的心理变化
ML_G56_PS_02,morality_law,5-6,1,0,0,5.0,情绪管理
ML_G56_PS_03,morality_law,5-6,1,0,0,5.0,挫折教育
IT_G56_AI_01,info_tech,5-6,2,0,0,5.0,生成式 AI
PE_G12_HE_02,pe_health,1-2,1,0,0,5.0,个人卫生
PE_G12_HE_05,pe_health,1-2,1,0,0,5.0,营养均衡
M_G2_ST_03,math,3-4,1,0,0,4.0,读懂媒体统计图表
M_G2_ST_06,math,3-4,2,0,0,4.0,统计图表与平均数的应用
M_G2_PR_03,math,3-4,1,0,0,4.0,认识年月日与 24 时计时法
M_G3_ST_08,math,5-6,2,0,0,4.0,数据意识与应用
M_G3_PR_02,math,5-6,2,0,0,4.0,主题活动:节约用水
CN_C2_PR_01,chinese,3-4,2,0,0,4.0,阅读现代叙事/说明/抒情文
CN_C2_WR_01,chinese,3-4,2,0,0,4.0,写清楚一件事
CN_C4_SP_01,chinese,7-9,3,0,0,4.0,自信负责地表达自己的观点
CN_C2_BO_01,chinese,3-4,2,0,0,4.0,整本书阅读:寓言/童话/故事
EN_E3_VB_01,english,5-6,2,0,0,4.0,1600-2000 词汇量
EN_E4_GR_01,english,7-9,3,0,0,4.0,虚拟语气
EN_E4_SK_01,english,7-9,3,0,0,4.0,听懂原版材料
EN_E4_CU_01,english,7-9,3,0,0,4.0,中外文化内涵与价值观
EN_E1_TP_01,english,1-2,1,0,0,4.0,主题:我与家庭
ML_ML_G5_02,morality_law,5,1,0,0,4.0,主动拒绝烟酒
PE_PE2_04,pe_health,3-9,2,0,0,4.0,乒乓球
PE_PE5_04,pe_health,5-9,2,0,0,4.0,青春期健康
PE_PE5_07,pe_health,3-9,2,0,0,4.0,安全与急救
L_L10_02,labor,7-9,2,0,0,4.0,职业角色体验
M_G34_NS_01,math,3-4,2,0,0,4.0,亿以内数的读写
M_G34_NS_02,math,3-4,1,0,0,4.0,除法的验算
M_G34_NS_03,math,3-4,2,0,0,4.0,减法的性质
M_G34_QR_01,math,3-4,2,0,0,4.0,加法模型: 总量 = 分量之和
M_G34_QR_02,math,3-4,2,0,0,4.0,乘法模型: 倍
M_G34_QR_03,math,3-4,2,0,0,4.0,乘法模型: 总价 = 单价×数量
M_G34_QR_04,math,3-4,2,0,0,4.0,乘法模型: 路程 = 速度×时间
M_G34_QR_05,math,3-4,2,0,0,4.0,探索变化规律
M_G34_QR_06,math,3-4,1,0,0,4.0,使用计算器
